view_cnt,like_cnt,dislike_cnt,love_ratio,subscribe_cnt,Replay_Gain,BPM,Dissonance,Pitch_Salience,Gender,Danceability,Genre_Alternative,Genre_Blues,Genre_Electronic,Genre_FolkCountry,Genre_FunkSoulRNB,Genre_Jazz,Genre_Pop,Genre_RapHippop,Genre_Rock,Mood_Acoustic,Mood_Aggressive,Mood_Electronic,Mood_Happy,Mood_Party,Mood_Relaxed,Mood_Sad,Mood_MirexC1,Mood_MirexC2,Mood_MirexC3,Mood_MirexC4,Mood_MirexC5,Atonal,Instrumental,Bright_Timbre
1.0,0.6052947657646471,0.7450654674274454,0.0018751500589779667,0.12154105244467325,-0.012055480535838266,0.024616071793151104,0.01921846494785798,0.004971566714072792,0.013541367548772266,0.0017088110615143116,0.0249163780711815,0.024720441754658904,-0.0010646374644806187,-0.010713255705326762,0.008366467038103212,-0.019405161078613457,-0.0007931887775198303,-0.004138852957474998,0.01192773463827925,-0.02440623802259219,-0.011627749115780257,-0.0022209749180335317,0.0033611029621002583,0.008085268953375658,-0.02249771006225533,0.007773921968340133,-0.017607320474447193,0.021235878680936463,0.00277893989327744,0.005327898147575846,-0.023241243503459196,0.02818898354254976,-0.028542368802282853,-0.05382826699218632
0.6052947657646471,1.0,0.7125726826158284,0.045499504600522656,0.580466913100444,-0.019116686338753592,0.010751383839241404,0.06306914526142691,0.028431695112999308,-0.03029859070350561,0.052182471784665785,-0.027223100630417975,0.017231138566187628,0.012142985904989178,-0.06559220096123906,0.011169563904360686,-0.04271214016769608,-0.05781521982256779,0.09168071674111675,0.016708421320913765,-0.06876506918031483,0.005982244579896033,0.04071180032612992,0.036299855616208236,0.05663271976460934,-0.028149995653549316,-0.018354009085508164,0.03826432827748331,0.02886333789753374,-0.05271416816328981,0.05305700518129819,0.0019480028710787832,0.053011951771196275,-0.05451297585415375,-0.0745986284041256
0.7450654674274454,0.7125726826158284,1.0,-0.06983515373560599,0.2668174960456252,-0.022960156279554313,0.011170196835899754,0.06198605324278638,0.003597703352595765,0.0036155807438436613,0.07473986893086755,-0.029765520658309747,0.04450333027864969,0.014086494334278802,-0.05048334362535377,0.002457810599407806,-0.025533402087437054,-0.04283224766429927,0.04147131693356208,0.013989317689741041,-0.053573260132457265,0.015007087692576405,0.029029440485459766,0.020268957833535998,0.061010668237173674,-0.07515116024619115,-0.039300527236385836,0.04371169112989909,0.06478292925801128,-0.05590139068931764,0.014774191128105695,0.017687149287461974,0.05031005372897575,-0.053520406728482364,-0.07130395964441816
0.0018751500589779667,0.045499504600522656,-0.06983515373560599,1.0,-0.0905614734935432,0.03399543943958982,-0.0071499924318402155,-0.08556603241225673,-0.005431483512932795,0.029043053245225235,-0.08279750822582561,0.029590563642420235,-0.01157406048943938,-0.030513561999129614,0.054739199402530664,-0.017089731872153225,0.038719106227967925,0.07208159292708773,-0.05865866470727656,-0.04775327255655785,0.05616253020735462,-0.04668492055056571,-0.04772494401590417,-0.03747121301430289,-0.08175731245351502,0.07340361595944304,0.10432702160108479,-0.08094059222545864,-0.035932190458144775,0.08041120697721407,-0.008586696422184407,-0.0884594956002345,-0.04201939292890924,-0.007509506988801194,0.04205755343748786
0.12154105244467325,0.580466913100444,0.2668174960456252,-0.0905614734935432,1.0,-0.038514621792543835,0.00023516368289692294,0.04864383393591385,0.040933753313670565,-0.0786330753271826,0.06589940045740074,-0.0027565520647468036,-0.022519082304084337,0.012130435571252693,-0.030470344005984074,-0.018189958079393147,-0.05643207817535981,-0.04292362850656507,0.07745378255757611,0.045146498697981194,-0.04391151275988836,0.01729519410130943,0.025151654957364957,0.015250521048176554,0.036670629463986984,-0.03130007406464075,-0.03329448497745624,0.07284198824875042,-0.017107739273566073,-0.02754755692592034,0.0019884444252819544,0.030516278159199363,0.03140582385919807,-0.040257070589192534,-0.06647226472487644
-0.012055480535838266,-0.019116686338753592,-0.022960156279554313,0.03399543943958982,-0.038514621792543835,1.0,0.07984062914942619,-0.22287463412904956,0.005962520391707328,0.0012521459211230943,-0.22596996282842444,-0.008560827201065262,0.005213979168688474,0.09081362451936176,0.11671256498322079,-0.19020656454858373,0.26528227884875766,-0.12498266684582182,-0.23840474185215196,-0.143081000808212,0.14853596598746885,0.04351395421293993,-0.09317899617262126,-0.24430670663025406,-0.31999717563496854,0.2927481383254396,0.3102643206198694,-0.23868285069499015,-0.2210670758751153,0.25295393589646503,-0.11070273152296714,-0.06993570494168537,-0.07247710660943274,0.250935619807108,0.0020840669897433293
0.024616071793151104,0.010751383839241404,0.011170196835899754,-0.0071499924318402155,0.00023516368289692294,0.07984062914942619,1.0,-0.007396258145744292,0.022022806195343886,0.00019308617496443885,-0.06578395971886228,0.13973583771555112,0.11362262249562133,0.07727439451865371,0.08772477245660253,-0.1811686655731943,-0.03663588335126899,-0.09525531635767497,-0.17497843400765065,0.055672782501470085,0.00977369514543355,0.02741506565508062,-0.07903393365759491,0.0057093526233379065,-0.0332342752661253,0.05215315818061575,0.01615335704735632,-0.10025733764330158,-0.05604323076237547,0.02625475964015863,0.06626026919438598,-0.019982965092302733,-0.13700832538116187,0.04555224449967615,-0.028405882987778984
0.01921846494785798,0.06306914526142691,0.06198605324278638,-0.08556603241225673,0.04864383393591385,-0.22287463412904956,-0.007396258145744292,1.0,0.32443216550921655,-0.07152123694494777,0.499539262582095,-0.11597790717486346,0.19864068340000887,0.12204142346259812,-0.40169868411928467,0.20137837747438164,-0.3315853572931165,-0.22797605461408146,0.24209581463683982,0.4699638281797954,-0.40843489604885275,0.3523532893438122,0.3288386363143066,0.2681499120867009,0.6033731308912914,-0.5070954891488056,-0.5392735603537954,0.5853984712365857,0.3533586429445529,-0.6694664398503076,0.30906366756075543,0.43713477733108624,0.34312468076468006,-0.2699657067430073,-0.12184309505686687
0.004971566714072792,0.028431695112999308,0.003597703352595765,-0.005431483512932795,0.040933753313670565,0.005962520391707328,0.022022806195343886,0.32443216550921655,1.0,-0.19876777739133497,-0.19126734026461914,-0.017899652843128423,0.19448516383988218,-0.24034491754392157,-0.050615858473562134,0.23895313964897008,-0.10211736421787714,-0.1541375160437747,-0.0843581621346566,0.3755923895865166,-0.07735286082507764,0.024410836995044264,-0.021320763875622734,0.0937387975931946,0.10426411678957395,-0.1832975098574362,-0.012129880533768272,0.04992714516467595,0.056674247339137965,-0.20119789455712747,0.21400863848232418,0.11531399515753604,0.05862244501035655,-0.125513126030364,0.0026221992986780684
0.013541367548772266,-0.03029859070350561,0.0036155807438436613,0.029043053245225235,-0.0786330753271826,0.0012521459211230943,0.00019308617496443885,-0.07152123694494777,-0.19876777739133497,1.0,-0.03213084841365176,-0.05933068988307226,-0.06583571008178528,0.06420626812342506,0.004313046600496672,0.0519534495736669,0.07770638748663367,0.1980642071435427,-0.009415283278065146,-0.17738212286211824,0.08853380938446057,-0.1327275924883149,-0.09179699671387734,0.08589382455777773,-0.11089916044258183,0.08327352836342006,0.04953230480818949,-0.12139793103453467,0.10134556886299924,0.04052504797532188,-0.012224867362349241,-0.10201521655834446,-0.07583297166689605,0.03742310152072026,0.02570295992910523
0.0017088110615143116,0.052182471784665785,0.07473986893086755,-0.08279750822582561,0.06589940045740074,-0.22596996282842444,-0.06578395971886228,0.499539262582095,-0.19126734026461914,-0.03213084841365176,1.0,-0.13640715867788322,-0.13627089330327607,0.3352893190166191,-0.38089637943887944,0.0976619427792432,-0.24178080428533824,-0.09527889402068944,0.4282510060582212,0.16837367434445227,-0.42240399176342874,0.4043238743119556,0.3638391362144471,0.2545248509603952,0.5837464124853935,-0.49458521926748156,-0.693334454000282,0.5226426230559722,0.3515232589243727,-0.5718853766798677,0.20329994615482497,0.3840610358443705,0.272675953303669,-0.17233965901027357,-0.1637253868030585
0.0249163780711815,-0.027223100630417975,-0.029765520658309747,0.029590563642420235,-0.0027565520647468036,-0.008560827201065262,0.13973583771555112,-0.11597790717486346,-0.017899652843128423,-0.05933068988307226,-0.13640715867788322,1.0,-0.23073157448941017,-0.03566889313226057,0.2872408450002927,-0.18243867105615527,-0.15301491746516963,0.38126810650564874,-0.3411117257368544,0.10302183969252916,0.2781849762577621,-0.024276332892063372,-0.295419066682517,-0.022658798604257024,-0.23327282536495433,0.05223745087091259,0.15106859319436464,0.03391269186197509,-0.2372786018274827,0.2969358313417187,-0.34559502417892085,-0.04783226207421339,-0.2235217938514872,0.04459022465813381,0.10802548373578626
