Replay_Gain,BPM,Dissonance,Pitch_Salience,Gender,Danceability,Genre_Alternative,Genre_Blues,Genre_Electronic,Genre_FolkCountry,Genre_FunkSoulRNB,Genre_Jazz,Genre_Pop,Genre_RapHippop,Genre_Rock,Mood_Acoustic,Mood_Aggressive,Mood_Electronic,Mood_Happy,Mood_Party,Mood_Relaxed,Mood_Sad,Mood_MirexC1,Mood_MirexC2,Mood_MirexC3,Mood_MirexC4,Mood_MirexC5,Atonal,Instrumental,Bright_Timbre
-4.996545791625977,125.05514526367188,0.4693906903266907,0.5911062359809875,0.9068517684936523,0.643596351146698,0.045974452048540115,0.059762466698884964,0.24616597592830658,0.012872453778982162,0.051233645528554916,0.1359998881816864,0.01513676904141903,0.034745071083307266,0.3981092870235443,0.002820684341713786,0.4503874182701111,0.7862139940261841,0.10712084174156189,0.5267879962921143,0.7516897916793823,0.07013991475105286,0.13219736516475677,0.09879150241613388,0.028019336983561516,0.1374192088842392,0.6035726070404053,0.830416738986969,0.9766572117805481,0.026406681165099144
-6.450246810913086,120.26194763183594,0.36442387104034424,0.5152564644813538,0.9950120449066162,0.012723945081233978,0.26593467593193054,0.00401351461187005,0.035282909870147705,0.1946420669555664,0.017594119533896446,0.1869412213563919,0.2593255639076233,0.004651036579161882,0.03161488100886345,0.9661673903465271,7.883364742156118e-05,0.32883620262145996,0.12330661714076996,0.001745577435940504,0.9974406957626343,0.9895696640014648,0.008016093634068966,0.016775984317064285,0.9659610390663147,0.008473045192658901,0.0007738646236248314,0.07459462434053421,0.6605210900306702,0.6509551405906677
-8.432197570800781,111.96958923339844,0.4154595136642456,0.348244309425354,0.9292815923690796,0.9727583527565002,0.002160637406632304,0.005536272656172514,0.14226138591766357,0.0026606894098222256,0.004494689870625734,0.022544845938682556,0.0038532197941094637,0.8153558969497681,0.0011323903454467654,0.09504964202642441,0.009826647117733955,0.9316297769546509,0.0255275871604681,0.40331733226776123,0.9926086664199829,0.6248200535774231,0.15039891004562378,0.23508577048778534,0.1822875291109085,0.3642600178718567,0.06796778738498688,0.9999896287918091,0.09377368539571762,0.04293045774102211
-11.036283493041992,98.07330322265625,0.4306993782520294,0.5196880102157593,0.2484905868768692,0.2143394500017166,0.078142911195755,0.11373420059680939,0.007898431271314621,0.519989550113678,0.003913543187081814,0.11799689382314682,0.11828770488500595,0.0023003718815743923,0.037736404687166214,0.9920743703842163,0.002137071220204234,0.19777734577655792,0.4468206763267517,0.010123264975845814,0.888624906539917,0.8772234916687012,0.14769548177719116,0.09075625985860825,0.5714718103408813,0.14969612658023834,0.040380336344242096,0.15541240572929382,0.017596211284399033,0.9917198419570923
-13.177339553833008,151.9796142578125,0.44161200523376465,0.5421268343925476,0.6130499839782715,0.7450491189956665,0.031339600682258606,0.13183531165122986,0.18078720569610596,0.09888412803411484,0.05894680693745613,0.3051679730415344,0.04899370297789574,0.10891573131084442,0.03512954339385033,0.6181042194366455,0.006124068517237902,0.319175660610199,0.4607880711555481,0.25624653697013855,0.767428994178772,0.3573864996433258,0.06376800686120987,0.45894843339920044,0.07823067903518677,0.3707362115383148,0.028316643089056015,0.6274354457855225,0.08996878564357758,0.259524405002594
2.7007312774658203,114.02732849121094,0.4224109649658203,0.5526170134544373,0.6999444365501404,0.511945903301239,0.044730428606271744,0.03953947499394417,0.3157070577144623,0.13142235577106476,0.11749732494354248,0.06736206263303757,0.07412870228290558,0.11341627687215805,0.09619631618261337,0.10771893709897995,0.004627786111086607,0.5364592671394348,0.03924454748630524,0.04975275695323944,0.9768489599227905,0.8214196562767029,0.08439529687166214,0.15692609548568726,0.24265319108963013,0.5098081827163696,0.0062172492034733295,0.7684380412101746,0.2473444640636444,0.07705863565206528
-6.042947769165039,131.30735778808594,0.4388761818408966,0.4307897090911865,0.5451480150222778,0.3506861627101898,0.015596761368215084,0.1580500602722168,0.02626703679561615,0.0746537372469902,0.061309006065130234,0.552893340587616,0.02935905009508133,0.06500771641731262,0.016863295808434486,0.06010457128286362,0.9972997903823853,0.8840262293815613,0.018853729590773582,0.2336324155330658,0.9718709588050842,0.9744763374328613,0.04043180122971535,0.4541116952896118,0.38750937581062317,0.09437494724988937,0.023572159931063652,0.9340441226959229,0.9959905743598938,0.003013106295838952
-1.8608150482177734,136.514404296875,0.41437309980392456,0.5138239860534668,0.4325784742832184,0.042737483978271484,0.010475657880306244,0.09939566254615784,0.014483345672488213,0.4987119436264038,0.00555543415248394,0.31845125555992126,0.03688604757189751,0.008372815325856209,0.00766786327585578,0.9199401140213013,0.0001385196956107393,0.1677781045436859,0.2892318665981293,0.00442013144493103,0.9966018795967102,0.916359007358551,0.019785039126873016,0.08814289420843124,0.8065680265426636,0.08328589797019958,0.0022181239910423756,0.0024135923013091087,0.9466431736946106,0.9670259356498718
-1.2272109985351562,119.66820526123047,0.3946995437145233,0.538945734500885,0.8511291146278381,0.22167034447193146,0.0019270797492936254,0.00596117228269577,0.16369059681892395,0.005447578150779009,0.013770881108939648,0.09935427457094193,0.0028678011149168015,0.7023665904998779,0.004614022560417652,0.054047320038080215,0.0006151910638436675,0.8087425827980042,0.008970154449343681,0.3366751968860626,0.9209065437316895,0.8019793629646301,0.024084951728582382,0.12800273299217224,0.5277877449989319,0.2669351100921631,0.053189460188150406,0.9748905897140503,0.9790791869163513,0.06890180706977844
2.984132766723633,164.10382080078125,0.46266645193099976,0.7102545499801636,0.3885454833507538,9.700249137267747e-08,0.010882901959121227,0.1852608323097229,0.01563296839594841,0.057322919368743896,0.03835632652044296,0.14832749962806702,0.009306054562330246,0.011261810548603535,0.5236486792564392,0.05205077677965164,0.2183491289615631,0.8738489747047424,0.008452574722468853,0.8283289074897766,0.9513612985610962,0.9906812906265259,0.1264236718416214,0.20623090863227844,0.1322709023952484,0.36891552805900574,0.166158989071846,0.9999999403953552,0.006471605040132999,0.03092936985194683
-9.878650665283203,119.38960266113281,0.37731117010116577,0.5125865340232849,0.8286981582641602,0.028681974858045578,0.02576238475739956,0.04122451692819595,0.009277893230319023,0.17993992567062378,0.012918065302073956,0.546221911907196,0.16122297942638397,0.0062105669640004635,0.017221733927726746,0.682884156703949,0.0003565931401681155,0.21105624735355377,0.008387581445276737,0.011371477507054806,0.9372899532318115,0.8679139614105225,0.025510402396321297,0.3258626461029053,0.44028210639953613,0.2017592340707779,0.006585625000298023,0.006534141954034567,0.34347641468048096,0.7557961344718933
-4.219104766845703,126.92565155029297,0.4206620454788208,0.4851028025150299,0.7183446884155273,0.07484674453735352,0.09226810187101364,0.12206346541643143,0.23052220046520233,0.3287830650806427,0.00807358231395483,0.03416268900036812,0.09445050358772278,0.010279138572514057,0.07939724624156952,0.4793608784675598,0.003774007549509406,0.6178699135780334,0.22285988926887512,0.004468325991183519,0.7393659949302673,0.8496413826942444,0.0944499671459198,0.09995009750127792,0.18307292461395264,0.6202508211135864,0.002276162151247263,0.6963249444961548,0.8658339977264404,0.07795970141887665
-13.246719360351562,155.49620056152344,0.44036364555358887,0.5412328839302063,0.01257198117673397,0.5849075317382812,0.2867377698421478,0.00674572866410017,0.10832375288009644,0.24991215765476227,0.007750135380774736,0.00995587557554245,0.2637278139591217,0.007176453247666359,0.05967032536864281,0.36776202917099,0.005357068032026291,0.8024731874465942,0.0004273188242223114,0.7013323903083801,0.7794509530067444,0.9176259636878967,0.0955880656838417,0.0797741636633873,0.6655715703964233,0.13588079810142517,0.023185379803180695,0.7089647054672241,0.003910822328180075,0.03126714006066322
-3.766704559326172,115.71381378173828,0.4523819088935852,0.4925802946090698,0.21068620681762695,0.4208291471004486,0.001270364853553474,0.0027521683368831873,0.002558604348450899,0.0006507722428068519,0.0016785344341769814,0.006596121471375227,0.003395192790776491,0.9770325422286987,0.004065716173499823,0.040211357176303864,0.009967310354113579,0.9529473185539246,0.0012238434283062816,0.8010939359664917,0.9878290891647339,0.5278518199920654,0.09343603998422623,0.10125117003917694,0.5462456345558167,0.186453178524971,0.07261396944522858,0.999992311000824,0.003962518647313118,0.0007275020470842719
1.6630802154541016,140.1608428955078,0.41500890254974365,0.47555458545684814,0.9609547257423401,0.09398435801267624,0.05569445714354515,0.17918367683887482,0.03445684164762497,0.4153909981250763,0.009685630910098553,0.13401922583580017,0.1304577738046646,0.014136466197669506,0.026974942535161972,0.9054411053657532,0.000613994081504643,0.4508107006549835,0.07323884218931198,0.04525906965136528,0.9572417736053467,0.896045982837677,0.043093178421258926,0.12249129265546799,0.5835734605789185,0.24926938116550446,0.0015726751880720258,0.16832095384597778,0.03592965006828308,0.954860270023346
-12.884206771850586,178.20582580566406,0.44831421971321106,0.48272719979286194,0.9043950438499451,0.35936447978019714,0.1800970435142517,0.06822279840707779,0.0242002010345459,0.10412327200174332,0.034133441746234894,0.01903059333562851,0.19190293550491333,0.01666703075170517,0.36162269115448,0.8367041349411011,0.00935899093747139,0.14258266985416412,0.4020114839076996,0.3968344032764435,0.8524043560028076,0.4707527160644531,0.1235947534441948,0.1888131946325302,0.5859002470970154,0.08653975278139114,0.015152071602642536,0.010970687493681908,0.10363301634788513,0.7630823254585266
-5.877202987670898,154.6952667236328,0.45072296261787415,0.5380052924156189,0.5298413634300232,0.9843655228614807,0.04163404181599617,0.11851616203784943,0.09451492130756378,0.35571256279945374,0.0598394013941288,0.07010947912931442,0.10380644351243973,0.09797411412000656,0.05789285898208618,0.5858765840530396,0.012853249907493591,0.581548273563385,0.720101535320282,0.28923967480659485,0.7487480044364929,0.7439766526222229,0.04982843995094299,0.048148855566978455,0.6652858853340149,0.19408586621284485,0.04265093058347702,0.20272929966449738,0.01772533543407917,0.9889707565307617
-10.66939926147461,82.88484954833984,0.3832111358642578,0.4893231987953186,0.9561224579811096,0.03600018471479416,0.03602004051208496,0.03698163852095604,0.06555700302124023,0.4320679306983948,0.014030043967068195,0.07047479599714279,0.27665212750434875,0.032267145812511444,0.03594927117228508,0.8987383246421814,5.57350977032911e-05,0.23180527985095978,0.5,0.0014367576222866774,0.9914903044700623,0.9244892001152039,0.0211455337703228,0.03511936217546463,0.906834065914154,0.03444315865635872,0.0024578527081757784,0.11113710701465607,0.0037627171259373426,0.7080172300338745
-7.003936767578125,123.78950500488281,0.39503762125968933,0.511294424533844,0.7379295229911804,0.034484364092350006,0.05272909253835678,0.031037498265504837,0.05515092983841896,0.5259855389595032,0.011568182148039341,0.12157569080591202,0.15322533249855042,0.006813117768615484,0.04191461205482483,0.9643181562423706,0.0003856516268569976,0.10607989132404327,0.10111534595489502,0.00477491645142436,0.9779372811317444,0.9246830940246582,0.04086009040474892,0.1572471261024475,0.6388310790061951,0.15999113023281097,0.003070600563660264,0.00645045842975378,0.6579189896583557,0.9012970328330994
-5.639974594116211,124.78754425048828,0.4171909987926483,0.5281298160552979,0.1220751479268074,0.025043919682502747,0.07076011598110199,0.05661388859152794,0.02957136556506157,0.29452067613601685,0.0063768853433430195,0.3615266978740692,0.07509482651948929,0.006207231432199478,0.09932833909988403,0.9523419737815857,9.797927486943081e-05,0.06546052545309067,0.7217348217964172,0.004518840461969376,0.9521161317825317,0.9547132849693298,0.017415424808859825,0.04449359327554703,0.9163662791252136,0.01970077119767666,0.002023939974606037,0.004700419958680868,0.5967541337013245,0.9727126359939575
-9.104190826416016,172.26560974121094,0.4140250086784363,0.4060114324092865,0.6787234544754028,0.5374129414558411,0.014619738794863224,0.40069490671157837,0.011094313114881516,0.08326449245214462,0.01441690418869257,0.26869386434555054,0.16215820610523224,0.025340130552649498,0.019717449322342873,0.8814948797225952,0.00021918884885963053,0.42547255754470825,0.6563946008682251,0.17792850732803345,0.849281907081604,0.6822216510772705,0.023142503574490547,0.5445000529289246,0.14552733302116394,0.2830233573913574,0.003806741675361991,0.41490548849105835,0.058798350393772125,0.9903241991996765
-12.178665161132812,148.62130737304688,0.4104587435722351,0.5472946763038635,0.987559974193573,0.11338912695646286,0.03728601336479187,0.08949533849954605,0.05042710527777672,0.21938855946063995,0.09985211491584778,0.054629333317279816,0.1381414383649826,0.11113815009593964,0.19964192807674408,0.6680424213409424,4.977822754881345e-05,0.23619554936885834,0.028639083728194237,0.048313044011592865,0.9928556084632874,0.8787194490432739,0.013077517971396446,0.04550378397107124,0.8086320161819458,0.12955926358699799,0.0032274166587740183,0.7699180245399475,0.013632561080157757,0.6574409008026123
-5.760528564453125,84.84754180908203,0.40731942653656006,0.4891481101512909,0.8546252846717834,0.003275439376011491,0.008717725984752178,0.05865447595715523,0.0465502105653286,0.011540518142282963,0.049738235771656036,0.06434070318937302,0.023209040984511375,0.5164941549301147,0.220754936337471,0.05205078423023224,0.006277593784034252,0.8910667300224304,0.006445204373449087,0.6561254262924194,0.9512380957603455,0.9875031113624573,0.0799083337187767,0.14995414018630981,0.37912097573280334,0.3665078580379486,0.024508710950613022,0.9969986081123352,0.8993951678276062,0.054767269641160965
-7.655071258544922,144.7526092529297,0.4203755557537079,0.4444344639778137,0.8493447303771973,1.7328247281511722e-08,0.06982966512441635,0.14821593463420868,0.04542940482497215,0.0660051628947258,0.03757885843515396,0.06992693990468979,0.039799660444259644,0.03148696571588516,0.49172738194465637,0.05205077677965164,0.0027010359335690737,0.8832871913909912,0.007462604902684689,0.6601777076721191,0.951368510723114,0.9924439787864685,0.07374927401542664,0.030339302495121956,0.7931108474731445,0.08351819962263107,0.01928236149251461,0.9894658923149109,0.9999898672103882,0.2913559377193451
-12.396219253540039,143.59225463867188,0.4287037253379822,0.4066396653652191,0.9942513108253479,0.4085773229598999,0.03841123357415199,0.13588225841522217,0.14123180508613586,0.09554131329059601,0.03543946519494057,0.13433320820331573,0.12664422392845154,0.2338346540927887,0.05868183448910713,0.29924479126930237,0.004184025805443525,0.7080262899398804,0.16483183205127716,0.465744286775589,0.9925391674041748,0.27612531185150146,0.34407374262809753,0.25628146529197693,0.2343725562095642,0.12259548902511597,0.042676735669374466,0.7943114042282104,0.1906564086675644,0.08331390470266342
-10.967185974121094,133.33624267578125,0.4104510545730591,0.5206761360168457,0.018996847793459892,0.12546643614768982,0.21092960238456726,0.010698288679122925,0.019143901765346527,0.48466405272483826,0.004600851330906153,0.052660271525382996,0.10968291759490967,0.02211705595254898,0.08550306409597397,0.987790048122406,0.00028928028768859804,0.18731535971164703,0.24383661150932312,0.06183433160185814,0.8648821115493774,0.8840428590774536,0.0739457756280899,0.08048073947429657,0.7963237762451172,0.036766018718481064,0.012483705766499043,0.8523414134979248,0.0010639515239745378,0.7382991313934326
-5.803836822509766,172.2657012939453,0.4423563778400421,0.46789243817329407,0.26008737087249756,0.8718151450157166,0.045711763203144073,0.002287708455696702,0.8557892441749573,0.0094459792599082,0.0043710763566195965,0.022442758083343506,0.014874952845275402,0.011147466488182545,0.03392903134226799,0.045544013381004333,0.26987895369529724,0.7309629917144775,0.28270232677459717,0.2994386851787567,0.9716115593910217,0.4162743389606476,0.1362110823392868,0.018950697034597397,0.6270576119422913,0.032039858400821686,0.18574075400829315,0.9581319093704224,0.9284067749977112,0.00484748650342226
-11.247241973876953,101.48309326171875,0.48134031891822815,0.6437407732009888,0.8021039366722107,0.2366371899843216,0.011820090934634209,0.2447989284992218,0.026804694905877113,0.009604561142623425,0.09681989252567291,0.05445671081542969,0.0062059806659817696,0.40040794014930725,0.14908120036125183,0.06066393107175827,0.2727903425693512,0.4030963182449341,0.02165614627301693,0.8273736238479614,0.5,0.29023289680480957,0.15719474852085114,0.12570463120937347,0.057033974677324295,0.2514050602912903,0.4086615741252899,0.6687803268432617,0.005729522556066513,0.017230220139026642
-9.380725860595703,71.73751068115234,0.35058578848838806,0.502604067325592,0.6974537968635559,0.02160567231476307,0.08130958676338196,0.05729442834854126,0.02684459649026394,0.5019451975822449,0.007903684861958027,0.08845014125108719,0.21595950424671173,0.004152161069214344,0.016140708699822426,0.9544548988342285,2.4999426386784762e-05,0.09682222455739975,0.3660716116428375,0.000587634916882962,0.9636468291282654,0.9802486300468445,0.005922710057348013,0.03045370616018772,0.9510432481765747,0.012076702900230885,0.000503659131936729,0.009675271809101105,0.5542954802513123,0.9860377907752991
3.8182735443115234,125.91938018798828,0.4179367125034332,0.591985285282135,0.4365052580833435,5.220414891482505e-07,0.0823391005396843,0.013051796704530716,0.0120760602876544,0.5930095911026001,0.010342676192522049,0.16158349812030792,0.08520102500915527,0.0009322466794401407,0.04146403819322586,0.05401413142681122,0.0005273624556139112,0.6954204440116882,0.024720359593629837,0.16533173620700836,0.922549307346344,0.9753544926643372,0.021867966279387474,0.04041608050465584,0.8430432677268982,0.09390310198068619,0.0007696017855778337,0.473980188369751,0.9235730767250061,0.990017294883728
-3.6603736877441406,129.642333984375,0.42083674669265747,0.4931707978248596,0.6338069438934326,0.1430797129869461,0.07523006945848465,0.04406275972723961,0.03030177392065525,0.6157987713813782,0.006813522893935442,0.0776592269539833,0.1289752721786499,0.002062450861558318,0.01909616030752659,0.9584603309631348,0.001229370478540659,0.37743404507637024,0.059756454080343246,0.020636335015296936,0.9388020038604736,0.9495280385017395,0.07305436581373215,0.08334915339946747,0.5869806408882141,0.25193703174591064,0.004678828176110983,0.012271982617676258,0.025926029309630394,0.9459620118141174
-8.021942138671875,105.38151550292969,0.34191304445266724,0.45586615800857544,0.6633365154266357,0.011594831012189388,0.0093203941360116,0.047273531556129456,0.012184441089630127,0.039187364280223846,0.02196931466460228,0.7914113998413086,0.06537598371505737,0.010761150158941746,0.0025164082180708647,0.958024799823761,4.3580017518252134e-05,0.35627153515815735,0.002330995863303542,0.006166437175124884,0.9958650469779968,0.9529343247413635,0.0036127350758761168,0.028872329741716385,0.962151825428009,0.005142364650964737,0.00022071696002967656,0.4200899004936218,0.9652315974235535,0.8427526354789734
-6.66761589050293,113.35184478759766,0.37363800406455994,0.4865838289260864,0.8151342272758484,0.011772485449910164,0.056927818804979324,0.2023993581533432,0.04243277758359909,0.300557404756546,0.01667441986501217,0.23193307220935822,0.1138472706079483,0.016729362308979034,0.018498530611395836,0.630922257900238,0.0005132526275701821,0.283037006855011,0.0032653100788593292,0.006165951490402222,0.9954808354377747,0.9056380391120911,0.02077525109052658,0.2551104724407196,0.631004810333252,0.08909670263528824,0.004012784454971552,0.9126912951469421,0.992286205291748,0.006946192588657141
-7.767326354980469,105.00731658935547,0.4757741391658783,0.5988161563873291,0.5700753927230835,3.000000963794547e-14,0.015053373761475086,0.613132119178772,0.00936329085379839,0.004150802735239267,0.014453927986323833,0.005110971629619598,0.002920059021562338,0.001841641147620976,0.33397382497787476,0.05205077677965164,0.2681097388267517,0.884026288986206,0.007443001493811607,0.028606779873371124,0.951368510723114,0.9926126003265381,0.14867310225963593,0.05902281403541565,0.45981112122535706,0.2567594349384308,0.07573350518941879,0.9830387234687805,0.9599990844726562,0.16298441588878632
-9.583789825439453,148.01425170898438,0.4344225525856018,0.4956677258014679,0.8677675127983093,0.2762088477611542,0.07118818163871765,0.09349808841943741,0.09574224054813385,0.25198885798454285,0.02882913313806057,0.04025540500879288,0.23805570602416992,0.08857221156358719,0.09187017381191254,0.43078404664993286,0.00031559335184283555,0.4595273435115814,0.4415455162525177,0.24335168302059174,0.8773820996284485,0.5433444380760193,0.04392148554325104,0.13479140400886536,0.6358246207237244,0.17797495424747467,0.007487515918910503,0.30433642864227295,0.043308939784765244,0.9138152003288269
-10.443851470947266,125.66677856445312,0.418546199798584,0.5204848051071167,0.9912090301513672,0.05355031043291092,0.04656268656253815,0.4430341124534607,0.02214425429701805,0.17668582499027252,0.03238711506128311,0.14558543264865875,0.07282378524541855,0.005479147657752037,0.055297642946243286,0.8594022989273071,0.0009156285668723285,0.19456635415554047,0.6509618163108826,0.0341758169233799,0.8060317635536194,0.8689215779304504,0.04945731163024902,0.18362227082252502,0.2052655667066574,0.5548264980316162,0.0068283649161458015,0.7140575647354126,0.19680379331111908,0.3529217541217804
-8.769096374511719,131.9744110107422,0.45595741271972656,0.612023651599884,0.625242292881012,0.2407941073179245,0.01305787917226553,0.33603745698928833,0.010379108600318432,0.14691762626171112,0.019109386950731277,0.12101104855537415,0.020442575216293335,0.005865858867764473,0.32717904448509216,0.6463631391525269,0.015678057447075844,0.15035447478294373,0.22100409865379333,0.14549390971660614,0.8871872425079346,0.42271003127098083,0.20775718986988068,0.37476786971092224,0.09766045957803726,0.2691121995449066,0.05070227384567261,0.7084367275238037,0.047462787479162216,0.0908927172422409
-11.499441146850586,144.94290161132812,0.4736366271972656,0.5410584807395935,0.3179168999195099,0.8763531446456909,0.06731133162975311,0.14400003850460052,0.022175291553139687,0.10256284475326538,0.012887965887784958,0.1283227801322937,0.1274251490831375,0.02088990807533264,0.37442469596862793,0.005174236837774515,0.3841765224933624,0.4627136290073395,0.6235699653625488,0.8685262203216553,0.5648306608200073,0.022101424634456635,0.35994207859039307,0.27153730392456055,0.1211671382188797,0.07642673701047897,0.1709267497062683,0.9398021101951599,0.5182543992996216,0.24657873809337616
